poi_id,name,category,overview,image
2744560,천성항 방파제등대,랜드마크관광,부산 가덕도는 2010년 이전에는 배를 타고 들어가야 했지만 부산 신항과 거가대교가 생기면서 자동차로 오갈 수 있다. 가덕도에 위치한 천성항 방파제 등대는 부산광역시의 기념물인 천성진성의 망루를 형상화한 조형 등대로 일명 ‘망루등대’라고 불린다. 국가 어항인 천성항을 드나드는 선박의 안전 항해를 위해 등대 불빛을 밝히고 있다. 방파제 곳곳에 천성항을 상징하는 다양한 조형 작품이 설치되어 있는데 주로 갈매기를 귀엽게 형상화했다. 천성항의 명물 갈매기는 인기가 특히 좋다. 또한 어둠이 찾아오면 물고기 모양의 가로등에 하나 둘 불이 들어와 디자인 등대의 매력을 더한다.,
126119,부산 어린이대공원,도시공원,"부산 어린이대공원은 부산의 중심지인 서면에서 가까운 거리에 있는 백양산 기슭에 위치하고 있으며, 상록침엽수인 삼나무, 편백 등 각종 수목이 울창하게 조성되어 있어 도심 속 휴식공간으로 자리 잡고 있다. 사계절 수목이 우거진 성지곡수원지 주변에는 산책 코스가 조성되어 있어 언제나 시민들로 가득한 공원으로 다양한 볼거리, 즐길 거리가 풍성한 곳이다. 1971년 성지곡유원지로 지정되었다가 1978년 세계 아동의 해를 맞이하여 어린이대공원으로 개칭하여 오늘에 이르고 있다.",
129155,오륙도 등대,랜드마크관광,"부산에 속한 다양한 섬들 가운데서도 아름답기로 손꼽히는 오륙도는 남구 용호동에 속한 바위섬이다. 오륙도를 구성하는 섬은 육지에서 가까운 순으로 방패섬, 솔섬, 수리섬, 송곳섬, 굴섬, 등대섬이다. 육지와 가장 멀리 떨어져 있는 등대섬에는 오륙도 등대가 있다. 오륙도 등대는 부산항으로 들어오는 배들이 꼭 지나가야 하는 곳에 있어 부산의 관문 역할을 한다. 원형의 콘크리트로 만들어진 등대는 등명기, 무신호기, 태양광 발전기 등을 갖추고 있다. 2018년부터 무인화되어 일반인에게 개방하지 않고 있으며, 현재는 영도 등대에서 원격 제어하고 있다. 관리 구역인 해파랑길 관광안내소에 방문하면 오륙도 등대에 대한 관광 정보를 얻을 수 있다.",
129197,영도대교,랜드마크관광,"부산 영도구에 위치한 영도대교는 부산을 대표하는 랜드마크 중 하나로, 영도와 부산 본토를 잇는 중요한 교량이다. 1973년에 개통된 이 다리는 부산의 산업 발전과 오랜 세월 동안 지역민들과 함께해 온 역사적인 의미를 지닌 구조물이다. 영도대교의 가장 특징적인 요소는 바로 회전식 교각 구조로, 대형 선박이 통과할 수 있도록 다리가 일정 시간에 맞춰 열리는 것이다. 야경이 아름답기로도 유명한데, 밤이 되면 교량과 그 주변이 조명으로 빛나면서 낭만적인 분위기를 자아낸다. 영도대교를 건너면 부산항과 함께 펼쳐지는 바다 풍경을 감상할 수 있으며, 해양 도시 부산을 느낄 수 있는 좋은 포인트가 된다. 영도대교는 부산의 역사, 산업, 아름다운 경관을 아우르는 상징적인 장소로 자리 잡고 있다.",
1607389,충렬탑(부산),역사유물,"충렬탑은 부산 충렬사 내에 위치해 있으며, 조국과 민족을 수호했던 선열들의 기개를 보여주는 임진왜란 때 굳센 항전을 표상한 탑이다. 부산 충렬사는 임진왜란 당시 나라를 지키기 위해 왜적과 싸우다 장렬히 순국하신 선열의 영령을 모신 곳으로, 충렬사에 들어가기 전에 가장 먼저 충렬탑이 보인다. 충렬탑은 높이 28m, 좌대 6.4m로 6인 군상을 새겨 임진왜란 당시 우리 민족의 단결을 표현했다.",
2614721,몰운대(부산),해수욕장,"몰운대는 낙동강하구와 바다가 맞닿는 곳에 자리한 명승지로 16세기까지 몰운도라는 섬이었으나, 낙동강 상류에서 밀려온 토사가 쌓여 다대포와 연결되면서 지금은 육계도의 모습을 하고 있다. 육계도는 섬과 육지 사이의 얕은 바다에 모래가 퇴적되어 사주를 만들어 연결된 섬으로, 그 대표적인 예로는 제주도의 성산일출봉이 있다. 몰운대는 구름 속에 빠진 섬이라는 시화적인 이름으로 낙동강 하구에 안개와 구름이 끼는 날이면 섬이 구름에 잠겨 보이지 않는다고 해서 붙여졌다고 전해진다. 몰운대에서는 백악기 말의 하부다대포층과 그 후 부산의 지각변형과정을 한눈에 볼 수 있으며, 단층, 단층암, 암맥, 광맥, 쳐트편, 사층리, 흔적화석 등의 다양한 지질특성을 간직한 지질학의 교과서라 불릴만한 곳이다.",
126088,오륙도 (부산 국가지질공원),자연경관(하천‧해양),"오륙도는 용호동 앞바다의 거센 물결 속에 솟아있는 6개의 바위섬으로, 육지에서 가까운 것부터 방패섬, 솔섬, 수리섬, 송곳섬, 굴섬, 등대섬으로 나누어진다. 오륙도는 12만 년 전 까지는 육지에 이어진 하나의 작은 반도였으나, 오랜 세월을 거치는 동안 거센 파도에 의한 침식작용으로 육지에서 분리되어 형성된 것으로 추정된다. 이것은 육지인 승두말과 방패섬·솔섬의 지질적 구성이 동일한 점에서도 알 수 있다. 오륙도란 이름은 1740년에 편찬된 동래부지 산천조(東萊府誌 山川條)에 ＂오륙도는 절영도 동쪽에 있다. 봉우리와 뫼의 모양이 기이하고 바다 가운데 나란히 서 있으니 동쪽에서 보면 여섯 봉우리가 되고 서쪽에서 보면 다섯 봉우리가 되어 이렇게 이름한 것이다. ＂라 기록된 바와 같이 보는 사람의 위치와 방향에 따라 다르게 보이는 데서 유래한 것이라 한다.
섬 이름을 살펴보면 육지에서 제일 가까운 섬으로 세찬 바람과 파도를 막아준다는 방패섬, 섬의 꼭대기에 소나무가 자생하고 있는 솔섬, 갈매기를 노려 독수리들이 모여들었다는 수리섬, 작고 모양이 뾰족하게 생긴 섬으로 송곳섬, 가장 큰 섬으로 커다란 굴이 있어 천정에서 흐르는 물이 능히 한 사람 몫의 음료수로 충분하다는 굴섬, 그리고 육지에서 가장 멀리 떨어진 등대섬은 평탄하여 밭 섬이라고도 하였으나 등대가 세워진 뒤부터 등대섬이라 불리어졌으며, 오륙도에서 유일하게 사람이 거주하는 섬이다.
오륙도 근처는 조류가 매우 빨라 뱃길로서는 위험한 곳이었기 때문에 옛날 이곳을 지나는 뱃사람들은 항해의 무사함을 기원하기 위하여 공양미를 바다에 던져 해신(海神)을 위무하였다고 전해지며, 용신제를 지내기도 하였다고 한다. 오륙도는 대한민국의 관문이며 부산항을 드나드는 각종 선박은 반드시 이곳을 지나야 하기 때문에 부산항의 상징이기도 하다.

(출처 : 부산 남구청 문화관광)",
126121,용두산공원,자연공원,"용두산은 부산의 3대 명산 중 하나이며, 과거에는 울창한 소나무 사이로 바다가 보였다 하여 송현산이라 하였다가 산세가 흡사 용 모양으로 일본에서 건너오는 왜구들을 삼켜버릴 기상이라 하여 용두산이라고 부르게 되었다. 용두산공원에는 부산탑 전망대, 이충무공 동상, 백산 안희재 선생 동상, 종각, 꽃시계, 용 모양 조각상 등이 있고, 남포동에서 공원까지 이어지는 에스컬레이터가 설치되어 있다. 용두산공원에 올라가면 부산항과 영도가 내려다보이는 경치가 좋은 곳이며 공원 가장 높은 곳에 있는 부산탑에 올라가면 부산항과 멀리 남항 등 부산 시내의 야경이 아름다운 곳이다. 이 공원은 시민들이 언제라도 이용할 수 있는 산책로일 뿐만 아니라 휴식공간으로 가장 적당한 곳으로 외국인들에게 유명한 관광지이며, 노인들의 휴양지 및 인근 주민의 산책로로 많이 이용된다.",
126196,금정산성,역사유적지,"금정산성은 금정산 꼭대기에 능선과 계곡을 따라 축성되어 있다. 금정산성은 임진왜란의 혹독한 피해를 입은 동래부민(東萊府民)이 난(亂)에 대비하기 위하여 쌓은 피난겸 항전성(抗戰城)이며, 국내에서는 가장 큰 규모의 산성이다. 1707년 동래 부사 한배하가 성이 넓다 하여 남북 두 구역으로 구분하는 중성을 쌓고 장대, 군기고 등의 시설을 보완하였다. 1806년 동래 부사 오한원이 성을 다시 수리하고 동문을 새로 쌓았으며, 서문, 남문, 북문에 문루를 만들고 수비군을 배치하였다. 금정산성에는 산성마을이 조성되어 있고, 산성마을에는 우리나라 민속 막걸리인 산성막걸리가 생산되고 있으며, 각종 음식점, 카페 등이 많아 관광객들이 휴식하기 좋은 관광지이다. 금정산성에 올라가기 위해서는 자가용을 이용하거나 대중버스를 이용하면 된다.",
126830,부산진성공원,도시공원,부산 동구에 위치한 부산진성공원은 자성대공원으로 불렸는데 공식 명칭을 부산진성공원으로 바뀌었다. 부산진성공원은 서문이 주출입구이며 금루관이라 적혀있다. 집이나 성의 모퉁이 경계에 세운 돌기둥으로​ 왜적의 침입에 대한 경각심을 세우기 위해 제작된 것으로 추정되는 우주석이 있다. 또한 알찬 책으로 가득 찬 아담한 숲 속도서관이 있어 마음의 풍요로움을 찾을 수 있다. 이어서 여유롭고 편안한 산책길을 걸을 수 있다.,
129157,영도 등대,랜드마크관광,"1906년 12월 처음 불을 밝힌 영도등대는 1906년 당시에는 목도 등대라 불렸다. 일제의 대륙 진출에 필요한 병력, 군수물자 수송선박의 안전을 위한 것이었다. 이후 1948년 절영도 등대로 변경하였다가 1974년 영도등대로 개칭하였다. 영도등대가 첫 불빛을 밝힌 1906년 12월 당시에는 석유 백열등이었으나, 지금은 할로겐램프를 사용하고 있다. 등대 불빛은 11m 높이 콘크리트 탑 위에 18초마다 3회씩 깜박인다. 선박의 운항 상황을 화면에서 추적할 수 있는 항행 식별 시스템도 갖췄다. 2002년 부산해양수산청에 의해 대대적인 리모델링에 들어갔고 2004년 8월에 작업이 마무리되었다. 이 작업을 통해 영도등대는 해양도서실, 갤러리 등을 갖춘 해양문화공간으로 거듭났다.",
129602,청사포,자연경관(하천‧해양),"해운대 달맞이언덕을 따라 송정방향으로 가다 보면 오른쪽 아래로 보이는 곳이 청사포이다. 부산의 해운대와 송정 사이에는 세 개의 작은 포구가  해안을 따라 나란히 놓여있다. 구덕포, 미포와 더불어 청사포가 바로 그 작은 포구이다.  청사포는 질이 아주 뛰어난 미역이 생산되기로 유명하며,  이곳의 일출은 이미 아름답기로 정평이 나있다. 청사포의 해안 주변을 나있는 갯바위에는  낚시를 하기 위해 몰려온 강태공들로 항상 북적거리며, 특히 고등어가 제철인 가을에는  더 많은 사람들이 찾아온다. 그리고 해안을 끼고 동해남부선이 길게 뻗어 있어  가끔씩 경적을 울리며 달리는 기차가 한적하고 조용한 시골 마을의 풍경을 더욱더  돋보이게 한다. 

이 철로는 전국에서 단 두 곳뿐인 해변 철길이며, 영화  ‘파랑주의보’의 촬영지로도 많이 알려져 더욱더 사랑을 받고 있다. 또 포구의 한쪽으로  주욱 늘어선 음식점과 횟집에서 한적한 포구를 배경 삼아 갓 잡아 올린 싱싱한 해산물을  한 점씩 맛보는 것도 묘미 중에 묘미이다. 청사포의 원래 이름은 ‘푸른 뱀’이란 뜻의 청사였다.  그 이름에 얽힌 전설은 예전에 이 마을에 살던 금실 좋은 부부가 살았는데, 고기잡이  나간 남편이 바다에 빠져 죽자, 그 아내는 해안가 바위에 올라 매일 같이 남편을  기다렸는데, 이를 애처롭게 여긴 용왕이 푸른 뱀을 보내어 부인을 동해 용궁으로 더러와  죽은 남편과 만나게 했다는 애틋한 전설이다. 그런데 마을지명에 뱀이란 단어가 들어가는  것이 좋지 않다 하여 최근엔 ‘푸른 모래의 포구’란 이름으로 바뀌었다.",
252563,봉래산(부산),자연경관(산),"봉래산은 영도의 중앙에 위치하고 있는 산으로 산세가 마치 봉황이 날아드는 것 같다 하여 붙여진 이름이라고 한다. 봉래산은 산 전체가 원추형으로 노년 산지의 특색을 보이고 있다. 조봉, 자봉, 손봉 총 3개의 봉우리를 가지고 있으며 사면은 가파른 편이다. 산 정상부에는 봉래산 영도 할매 전설이 서려 있는 할매의 신체인 할매 바위가 있다. 이에 따르면 봉래산에는 ‘영도 할매’가 있어 주민들을 평안하게 지켜준다고 전한다. 정상에서는 중구, 서구, 해운대구 등 부산의 시가지를 한눈에 볼 수 있다. 주변 관광지로는 복천사, 국립해양박물관, 영도 조내기 고구마 역사기념관 등이 있어 연계 관광코스로 좋다.",
630874,낙동강하구에코센터,기타자연관광,"낙동강하구에코센터는 하구지역의 환경 보전과 이용, 철새도래지 보전과 관리, 자연생태 전시 및 교육, 야생동물 치료 및 보호 등 다양한 업무를 하고 있는 곳으로, 낙동강물이 바다와 어우러지는 지점이며, 세계적인 철새도래지인 을숙도에 있다. 을숙도는 상단부의 을숙도생태공원, 하단부의 을숙도철새공원으로 나뉜다. 낙동강 하류 철새 도래지의 핵심 지역이자 낙동강 하구 생태관광의 중심축으로, 겨울 철새와 하구 습지의 생태를 관찰하기 가장 좋은 장소이다. 낙동강하구에코센터에서는 자체 프로그램을 진행하는 것은 물론, 야생동물치료센터와 탐방체험장, 아미산전망대도 관리하고 낙동강 하구의 인문·생태 정보를 알기 쉽게 전시하며, 다양한 체험 프로그램을 제공한다.",
662756,조방해수탕,웰니스관광,"조방해수탕은 대형 찜질방 11개에서 다양한 찜질 체험을 할 수 있고, 사우나에는 발 마사지탕, 전신 마사지탕, 고급 옥사우나 등을 체험할 수 있다. 도심 속에 자리 잡고 있는 조방해수탕의 해수에는 마그네슘, 브롬, 요드, 이온 등이 많이 함유되어 자율신경성 균형장애, 심장 혈관 계통 기능장애에 효과가 있으며, 항산화제들이 풍부하여 부신피질기능을 높여준다. 황토 찜질방의 황토 속에 있는 다양한 효소들은 독소 제거, 분해, 정화작용을 하며, 황토에서 발생하는 원적외선은 혈액순환을 활성화시켜서 신진대사를 강화하는 효과가 있다고 한다.",
1338947,삼락생태공원,자연공원,"삼락은 가장 넓은 둔치지역을 자랑하는 곳으로, 다양한 자연환경과 시민들을 위한 친수공간이 조성되어 있는 체육 및 휴식공간이다. 삼락생태공원은 과거 비닐하우스 경작지였던 곳을 1998년 사상구청에서 삼락둔치 상단부 일부에 운동장을 조성하였고, 2006년 부산시 낙동강둔치 재정비사업으로 겨울철새 먹이터로 이용하기 위한 친환경영농원, 물놀이장, 인라인스케이트장 등 체육시설과 습지를 복원하였다. 삼락생태공원은 크게 세 부분으로 볼 수 있는데, 첫째는 최상단부와 중앙 부분에 시민들을 위한 체육시설, 둘째는 상단부 쪽에 갈대 및 갯버들 군락의 커다란 자연초지와 곳곳의 산책로, 셋째는 하단부의 갈대습지 형성과 철에 많은 철새들이 찾아오는 곳으로 구성되어 있다.",
1805965,전포카페거리,도시지역문화관광,"부산 서면은 다양한 볼거리와 먹거리, 쇼핑거리가 있는 곳이다. 번화가인 서면 1번가 맞은편 쪽에는 아기자기하게 꾸며놓은 개성 있는 카페 30여 곳이 들어서 있는 조용한 분위기의 카페 거리가 있다. 원래 부전동과 전포동은 공구, 철물 등 산업용품 및 자재를 파는 가게들이 많던 공구상가 거리였으나 2010년 이후 많은 수의 아기자기한 카페들이 들어서면서 이색적인 카페거리로 불리고 있다. 대부분 개인이 운영하는 소규모 카페로 다양한 원두와 커피 맛을 느낄 수 있다.",
2605916,초량 이바구길,도시지역문화관광,"부산시 동구의 초량 이바구길은 부산의 역사와 문화를 담고 있는 테마 거리이다. 이곳은 일제강점기 부산항 개항을 시작으로 해방 후 피난민의 생활터였던 1950~60년대, 산업 부흥기였던 1970~80년대 부산의 모습을 고스란히 담고 있는 이야기의 보고다. 이바구길은 부산역 건너편에 자리한 부산 최초 물류창고인 남선창고 터에서 출발해 옛 백제병원 건물, 초량초등학교 담장에 설치된 이바구 갤러리, 우물터, 168 계단, 김민부 전망대, 당산, 망양로까지 이어져 있다. 이 중 김민부 시인의 전망대는 부산항을 조망하기 더없이 좋은 장소로 경치가 아름답기로 유명하다. 이바구길의 끝자락에 위치한 지상 2층 규모의 이바구공작소는 지역의 역사관 역할을 하며, 마을 자료관, 전망 데크 등을 운영하고 있다.",
2684712,흰여울문화마을,농산어촌체험,피난민들의 애잔한 삶이 시작된 곳이자 현재는 마을 주민과 함께하는 문화마을공동체 흰여울문화마을이 자리한 곳이다. 부산의 원도심 흰여울길은 봉래산 기슭에서 여러 갈래의 물줄기가 바다로 굽이쳐 내리는 모습이 마치 흰 눈이 내리는 듯 빠른 물살의 모습과 같다 하여 흰여울길이라고 이름이 지어졌다. 수많은 드라마 및 영화 작품의 촬영지로도 유명하다. 2011년 12월 공·폐가를 리모델링하면서 현재는 영도의 생활을 느낄 수 있는 독창적인 문화 예술마을로 거듭났다.,
2775570,칠암항,자연경관(하천‧해양),"칠암항은 야구 방망이와 글러브, 야구공을 형상화 한 야구 등대가 세워지면서 유명해진 곳이다. 야구팬이라면 한 번쯤 찾아가 볼 만한 곳으로 한국 야구사에 길이길이 남을 명승부였던 2008년 베이징 올림픽에서 금메달 신화를 만든 것을 기념하여 세운 이색 등대이다. 롯데 자이언츠의 무쇠팔 투수 故 최동원 선수를 기리는 추모관도 있다. 야구등대로 가는 방파제와 탐방도로도 잘 정비돼 있다. 참고로 하얀 야구등대 가까이 노란 등대와 빨간 등대도 있는데, 빨간 등대는 갈매기 등대, 노란 등대는 붕장어 등대로 불린다.",
2776386,묘관음사,종교성지,"묘관음사는 1943년 운봉(雲峯) 선사에 의해 창건된 이후 수행도량으로 자리매김했다. 일제강점기 암울하고 불행한 시기에 고통받는 중생을 제도하기 위한 일환으로 창건되었다. 일주문 계단에 올라서면 8각 9층의 구극탑과 대웅전이 보인다. 고리원자력발전소가 있는 기장에 지난 2012년 고리 원전 비리 사태 이후 평화와 안전을 기원하는 마음으로 황룡사 9층 목탑에 빗대어 조성하였다고 한다. 원자력의 평화적 이용, 개인의 부정(不正), 사회의 부조리 등의 악순환을 끊고자 하는 바람이 담겨있다. 또한 묘관음사에는 부산광역시 문화재자료로 지정된 탱화와 불자가 있으나 공개되고 있지는 않다.",
2788410,가야공원,자연공원,"가야공원은 가야산책공원이라고도 불리며, 인근에 서 씨(徐氏)들이 대대로 살아왔다고 하여 서 씨 공원이라고도 부른다. 산책로와 체력단련 시설, 벤치 등 각종 편의시설을 설치해 휴식과 체력단련을 함께 할 수 있는 공원이다. 2001년 3월 1일 세운 이종무 장군 쓰시마섬(對馬島) 정벌 기념비가 있다. 높이 2.5m, 기단 너비 59㎝의 크기로 재질은 오석(烏石)과 화강암이다. 하단부에는 ‘독도는 우리 땅, 대마도는 한국땅’이란 글이 새겨져 있다.",
2789280,온천천시민공원,도시공원,"온천천시민공원은 온천천의 강변에 조성된 자연 친화형 공원이다. 온천천은 금정산 범어사에서 발원해 금정, 동래, 연제 3개 구를 통과해서 흐르다가 수영 하수종말처리장 부근에서 수영강과 합류한다. 1998년 연제구에서 공공근로사업을 통해 자연 친화형 하천으로 복원하고 자전거 도로, 산책로가 만들어져 부산에서 유명한 길로 바뀌었다. 잔디밭과 6만여 그루의 수목, 45종 이상의 꽃들이 식재되어 있다. 계절별로 지역 행사가 다양하게 열리는 문화공간이다. 야생화 화단, 자연학습장 및 철새와 오리 떼, 숭어 떼 등 자연이 살아 있는 곳이다.

(출처 : 부산 연제구청 문화관광 홈페이지)",
126658,태종대,자연경관(하천‧해양),"부산 영도구 태종대는 아름다운 자연경관과 풍부한 역사적 의미를 가진 관광지이다. 이곳은 부산의 대표적인 명승지로, 기암괴석과 울창한 숲이 어우러져 독특한 경관을 자랑한다. 태종대에는 전망대가 있어, 멀리 바다를 바라보며 경치를 즐길 수 있다. 또한, 태종대 일대에는 다양한 산책로와 해안선을 따라 펼쳐진 길이 있어 관광객들에게 자연 속에서 힐링할 수 있는 기회를 제공한다. 이곳은 태종대 등대와 태종사와 같은 역사적인 유적지들도 있어 방문객들이 찾는 명소이다. 태종대에서는 다누비 열차도 함께 즐길 수 있어 아이와 가족과 함께 주말 나들이 장소로도 추천한다.",
2718728,성지곡수원지,자연경관(하천‧해양),"백양산(해발 642m) 기슭에 위치하고 있는 성지곡수원지는 어린이대공원 안에 자리 잡고 있으며 부산지역에 식수를 공급하기 위해 1909년 건립하였으나, 1972년 낙동강 상수도 공사가 완공되어 상수원으로서의 기능은 상실하였다. 성지곡수원지 주변으로 상록침엽수인 삼나무, 편백 등 각종 수목이 울창하게 조성되어 있어 도심 속 시민들의 휴식공간으로 자리 잡고 있는 곳이다.
사계절 수목이 우거진 성지곡수원지 주변에는 수원지를 끼고 순환하는 2.5㎞의 산책코스가 조성되어 있어, 언제나 시민들로 가득하다. 울창한 편백나무숲, 고즈넉한 호수, 그리고 피톤치드 가득한 산책로는 부산 시민이라면 누구나 추억 한 자락씩 간직하지 않은 이가 없을 정도로 예전부터 시민들에게 사랑받는 장소였다.",
2760809,송상현광장,도시공원,"부산 진구에 있는 송상현광장은 임진왜란의 동래성 전투를 이끌었던 송상현 장군을 기리기 위해 조성된 공원이다. 이곳은 모너머 고개로 불리던 곳으로 부산의 외부와 내부가 나뉘는 경계선이었다. 현재는 도심 한가운데 자리 잡은 공원으로, 이곳을 들르는 사람들에게 잠시 쉬어갈 수 있는 공간을 제공한다. 넓은 공간으로 모임, 야외공연, 전시, 산책, 행사 등 다양한 활동을 할 수 있으며, 행사 관련 일정은 송상현 광장 홈페이지에서 자세히 볼 수 있다. 공원 전용 주차장이 있지만 협소하여 주말이나 공휴일에는 근처 시민공원 주차장을 이용하는 방법도 있다.",
1046349,서면1번가,도시지역문화관광,"부산 부산진구 서면 1번가는 옛폭 8m, 길이 330m 구간으로 서면에서도 가장 번화한 거리이자 예술의 거리로 유명하다. 서면 1번가를 표시하는 대형 입간판을 중심으로 주점, 카페가 밀집해 있다. 화려한 네온사인을 밝힌 주점들과 먹거리 골목을 안고 있는 이곳의 분위기는 매우 흥겹다. 젊은 분위기의 카페와 호프집 그리고 값이 싸고 맛있는 음식점들이 즐비해 있어 언제나 젊은이들의 발길이 끊이지 않는다. 또한, 영화관, 공연장, 게임장 등 여가를 즐길 수 있는 위락시설이 가득하다. 서면 1번가 거리에서는 봄과 가을에 특설무대를 만들어 축제를 여는데 젊은이들이 좋아하는 다양한 공연을 펼쳐 한층 더 젊음의 열기가 넘쳐나는 명소가 되고 있다. 주말에는 아마추어 거리악단의 공연과 초상화 그리기, 연극 등 다양한 장르의 문화행사가 펼쳐져 국내 및 해외 관광객들이 많이 찾는 곳이기도 하다.",
2661446,아미르공원,도시공원,"아미르 공원은 1990년 말 부산항 북항 개발과정의 준설토를 매립하여 조성된 동삼 혁신도시 내 공원으로서, 지역개발을 염원하는 주민대표인 ‘동삼혁신지구발전대책위원회’의 지속적 관심과 노력으로 2012년 7월 탄생하였다. 영도구 국립해양박물관 옆에 위치한 아미르 공원은 넓은 잔디공간에 탁 트인 바다를 감상할 수 있고, 여름에는 수국이 만개하여 화려한 수국길을 걸을 수 있는 곳이며, 길이 600m, 폭 38m 규모의 공원으로 많은 시민들이 찾는 힐링공간이다.",
2755657,장미원,도시공원,장미원은 장미의 계절이라고 불리는 5월에 가장 아름다운 장미 공원이다. 도심 속에 아기자기하게 자리 잡은 장미원에서는 다양한 색상과 종류의 장미들을 한꺼번에 구경할 수 있어 장미의 매력을 제대로 느낄 수 있다. 예쁜 연못과 분수도 갖추고 있어 시원한 조경도 감상할 수 있고 산책로도 잘 조성되어 있어 장미꽃 향기 속에서 기분 좋은 산책을 즐길 수 있다. 곳곳에 장미와 함께 어우러져 추억을 남길 수 있는 포토존도 마련되어 있어 사진을 남기기도 좋다.,
2782658,오시리아 해안산책로,기타자연관광,오시리아 해안 산책로는 탁 트인 바다와 중간중간 멋스러운 풍경을 바라볼 수 있는 쉼터가 잘 갖추어져 있어 아이들과 함께 걷기에도 좋다. 계절마다 피고 지는 다양한 야생화와 그림 같은 해안 절경을 따라 걷다 보면 어느새 소나무가 우거진 숲으로 이어진다. 울창한 소나무 숲이 한낮의 뜨거운 햇살을 가려줘 여름에는 더위를 잠시 피할 수도 있다. 소나무 사이로 들리는 파도 소리도 몸과 마음을 시원하게 해 준다. 해안산책로 한편에는 부산 동쪽 바다를 지키는 용왕을 모신 사당인 용왕단도 자리해 눈길을 끈다. 깎아지른 절벽 위에 세워져 웅장하면서도 경건한 분위기를 풍긴다. 용왕단이 바라보이는 자리에 흔들의자도 세워져 산책의 색다른 재미를 더한다. 이곳 산책로는 지난 2019년 대한민국 조경대상에서 문화체육부 장관상을 받기도 했다.,
126674,해운대 달맞이길,기타자연관광,"해운대는 부산 해운대구 동쪽 바닷가에 있는 동백[冬柏] 섬을 지칭하지만 오늘날에는 ‘달맞이길’이라 불리는 해안선 일대와 언덕을 포함한 곳을 말한다. 부산의 몽마르트라고도 불리는 달맞이길은 예로부터 푸른 바다, 백사장, 동백숲, 소나무숲이 어우러진 절경으로 이 지역을 대표하는 명소이며 부산팔경[釜山八景]의 하나이기도 하다. 해운대 달맞이 고개와 청사포[靑沙浦]에서 바라보는 저녁달은 운치가 있다고 하여 대한팔경에 포함시켰다. 해운대해수욕장을 지나 송정해수욕장으로 향하는 길목은 ‘15곡도[曲道]’라고도 하며 드라이브 코스를 형성하고 있다. 이곳에서는 특히 정월 대보름날에 달빛과 어우러진 바다의 정취를 마음껏 즐길 수 있다. 또한 길목 중간 부분에는 달맞이동산이 조성되어 있다. 이곳에는 자연석으로 건립된 동산비가 있고 특히 달맞이 정자 해월정[海月亭]은 옛날 정자식으로 건축되어 고풍스러운 분위기가 운치를 더하고 있다.",
486553,혜원정사(부산),종교성지,"혜원정사의 창건은 1925년 일제강점기 때이며, 당시 부근 마을에 살고 있던 김덕만 노인이 땔감나무를 하러 이곳 산에 왔다가 옛 절터를 발견하고 부인 김순임과 함께 이곳에 작은 사찰을 건립하게 되었다. 이들은 가산을 털어 금동부처 한 분을 조성하고, 3칸 목조기와 금당을 건립하여 30여 년간 머물렀고, 그 이후 자손들이 이 사찰을 10여 년간 계승 유지하다가 뿔뿔이 흩어져 폐사되었다. 
고산 스님이 1975년 사찰터 물색차 답사하던 중 묘봉산 기슭에 자리 잡고 있는 옛 절터를 발견하고, 이곳에 사찰 재건을 시작하여 오늘날의 혜원정사가 창건되었다. 
혜원정사의 ‘정사’는 사찰을 의미하는 명칭이며, 떠돌며 수행하던 스님들이 한 곳에 모여 안거 하며 정진하는 곳을 말하고, 수행에 힘쓰는 사람들이 머무르는 곳이라는 뜻이 있다. 혜원은 지혜의 동산이며, 불교를 배워 깨달음을 찾는 이가 반드시 닦아야 할 3학 즉 계[戒], 정[定], 혜[慧]를 이루는 불교 수행의 동산을 의미한다. 
혜원정사를 창건한 고산 스님께서 강조하시는 육화정신을 바탕으로 불교대학, 시민선방, 고산장학회 등을 운영하고 있으며, 많은 신행단체들이 부산지역 포교와 불교의 대사회적 소임을 다하고 있으며, 현재는 고산 스님의 제자이신 원허스님께서 주지를 맡아 적극적인 수행과 포교의 중심 사찰로서 나날이 발전해 나가고 있다.",
2487931,화명생태공원,자연공원,"화명생태공원은 낙동강 좌안 북구 구포동 제2낙동강대교에서 금곡동 대동화명대교까지의 둔치 지역으로 낙동강 하구 둔치 중 면적은 가장 작다. 화명 신도시와 인접하고 있어 주민들의 접근성이 좋아 야구장, 축구장을 비롯하여 테니스장, 농구장, 인라인 스케이트장 등 체육시설(11종 38면)을 고루 갖추고 있다.  또한 최하단부에 연꽃습지, 수생 식물원과 산책로, 데크는 휴식과 자연 체험을 하기에 좋으며 수상레포츠타운, 야외수영장, 화명선착장 등이 갖추어져 있어 다양한 수상 레저를 즐길 수 있는 공간이다.",
